Uruguay,Argentina,1879,2021,1902
Argentina,Brazil,1843,2117,1995
England,Switzerland,1870,1829,1995
Mexico,Colombia,1782,1845,1995
England,Portugal,1870,1867,1995
Brazil,Colombia,2117,1845,1995
Morocco,Tunisia,1671,1636,1996
Egypt,Tunisia,1621,1636,1996
Mexico,Brazil,1795,2074,1996
Iceland,Russia,1521,1887,1996
Australia,Japan,1755,1746,1996
Australia,Japan,1755,1746,1996
Japan,Poland,1746,1657,1996
Portugal,Germany,1887,2081,1996
Japan,Sweden,1746,1818,1996
Australia,Sweden,1755,1818,1996
Australia,Sweden,1755,1818,1996
Croatia,Poland,1885,1657,1996
Egypt,Morocco,1621,1671,1996
Belgium,France,1757,2014,1996
Germany,Denmark,2081,1969,1996
Belgium,Russia,1757,1887,1996
England,Croatia,1957,1885,1996
Tunisia,Senegal,1636,1454,1996
Japan,Mexico,1746,1795,1996
Germany,France,2081,2014,1996
Peru,Colombia,1599,1881,1996
Russia,Poland,1887,1657,1996
England,Switzerland,1957,1720,1996
Denmark,Portugal,1969,1887,1996
France,Spain,2014,2026,1996
Croatia,Denmark,1885,1969,1996
Russia,Germany,1887,2081,1996
Croatia,Portugal,1885,1887,1996
Spain,England,2026,1957,1996
Germany,Croatia,2081,1885,1996
Germany,England,2081,1957,1996
Colombia,Uruguay,1881,1768,1996
Peru,Argentina,1599,1794,1996
Peru,Costa Rica,1599,1579,1996
Sweden,Denmark,1818,1969,1996
Japan,Uruguay,1746,1768,1996
Russia,Brazil,1887,2074,1996
France,Mexico,2014,1795,1996
Poland,Germany,1657,2081,1996
England,Poland,1957,1657,1996
Saudi Arabia,Australia,1636,1755,1996
Japan,Tunisia,1746,1636,1996
Costa Rica,Panama,1579,1370,1996
Denmark,France,1969,2014,1996
Morocco,Croatia,1671,1885,1996
Saudi Arabia,Iran,1636,1678,1996
Morocco,Nigeria,1671,1761,1996
Portugal,Germany,1887,2081,1996
Uruguay,Peru,1768,1599,1996
Iran,Saudi Arabia,1678,1636,1996
Tunisia,Egypt,1671,1601,1997
Uruguay,Argentina,1755,1829,1997
Mexico,Peru,1789,1724,1997
Portugal,France,1885,2012,1997
Russia,Switzerland,1873,1673,1997
Colombia,Argentina,1768,1829,1997
Japan,Sweden,1758,1824,1997
Brazil,Poland,2182,1672,1997
Costa Rica,Mexico,1618,1789,1997
Croatia,Denmark,1864,1929,1997
England,Mexico,2002,1789,1997
France,Sweden,2012,1824,1997
Brazil,Mexico,2182,1789,1997
Colombia,Peru,1768,1724,1997
Sweden,Poland,1824,1672,1997
Poland,England,1672,2002,1997
France,Brazil,2012,2182,1997
France,England,2012,2002,1997
Argentina,Peru,1829,1724,1997
Egypt,Tunisia,1601,1671,1997
Japan,Croatia,1758,1864,1997
Uruguay,Colombia,1755,1768,1997
England,Brazil,2002,2182,1997
Peru,Uruguay,1724,1755,1997
Brazil,Costa Rica,2182,1618,1997
Mexico,Colombia,1789,1768,1997
Brazil,Mexico,2182,1789,1997
Colombia,Costa Rica,1768,1618,1997
Brazil,Colombia,2182,1768,1997
Mexico,Costa Rica,1789,1618,1997
Morocco,Egypt,1743,1601,1997
Peru,Argentina,1724,1829,1997
Brazil,Peru,2182,1724,1997
Mexico,Peru,1789,1724,1997
Egypt,Senegal,1601,1433,1997
Morocco,Senegal,1743,1433,1997
Tunisia,Nigeria,1671,1702,1997
Japan,Brazil,1758,2182,1997
Peru,Colombia,1724,1768,1997
Germany,Portugal,2070,1885,1997
Denmark,Croatia,1929,1864,1997
Peru,Uruguay,1724,1755,1997
Iran,Saudi Arabia,1687,1641,1997
Brazil,Morocco,2182,1743,1997
Argentina,Uruguay,1829,1755,1997
Saudi Arabia,Iran,1641,1687,1997
Mexico,Costa Rica,1789,1618,1997
Argentina,Colombia,1829,1768,1997
Japan,Iran,1758,1687,1997
Iran,Australia,1687,1849,1997
Australia,Iran,1849,1687,1997
Saudi Arabia,Iceland,1641,1488,1997
Mexico,Australia,1789,1849,1997
Saudi Arabia,Brazil,1641,2182,1997
Australia,Brazil,1849,2182,1997
Saudi Arabia,Mexico,1641,1789,1997
Brazil,Mexico,2182,1789,1997
Saudi Arabia,Australia,1641,1849,1997
Uruguay,Australia,1755,1849,1997
Brazil,Australia,2182,1849,1997
France,Spain,2076,1979,1998
Iran,Nigeria,1748,1698,1998
Morocco,Niger,1807,1334,1998
Australia,Japan,1764,1696,1998
Egypt,Morocco,1679,1807,1998
Saudi Arabia,Germany,1710,1977,1998
Germany,Brazil,1977,2052,1998
Russia,France,1779,2076,1998
Spain,Sweden,1979,1885,1998
Switzerland,England,1668,1945,1998
Mexico,Peru,1864,1714,1998
Croatia,Poland,1963,1765,1998
England,Portugal,1945,1905,1998
Germany,Nigeria,1977,1698,1998
Sweden,France,1885,2076,1998
Brazil,Argentina,2052,1930,1998
Iceland,Saudi Arabia,1535,1710,1998
England,Saudi Arabia,1945,1710,1998
Belgium,France,1816,2076,1998
Morocco,England,1807,1945,1998
Poland,Russia,1765,1779,1998
Sweden,Denmark,1885,1820,1998
Belgium,England,1816,1945,1998
Morocco,France,1807,2076,1998
Germany,Colombia,1977,1739,1998
Japan,Mexico,1696,1864,1998
Belgium,Colombia,1816,1739,1998
Croatia,Iran,1963,1748,1998
Saudi Arabia,Mexico,1710,1864,1998
Croatia,Australia,1963,1764,1998
Saudi Arabia,Denmark,1710,1820,1998
Spain,Nigeria,1979,1698,1998
Argentina,Japan,1930,1696,1998
England,Tunisia,1945,1632,1998
Brazil,Morocco,2052,1807,1998
France,Saudi Arabia,2076,1710,1998
Belgium,Mexico,1816,1864,1998
Japan,Croatia,1696,1963,1998
Colombia,Tunisia,1739,1632,1998
France,Denmark,2076,1820,1998
Germany,Iran,1977,1748,1998
Argentina,Croatia,1930,1963,1998
Colombia,England,1739,1945,1998
Nigeria,Denmark,1698,1820,1998
Germany,Mexico,1977,1864,1998
Argentina,England,1930,1945,1998
Brazil,Denmark,2052,1820,1998
Germany,Croatia,1977,1963,1998
France,Croatia,2076,1963,1998
Brazil,France,2052,2076,1998
Sweden,Russia,1885,1779,1998
Morocco,Senegal,1807,1431,1998
Iceland,France,1535,2076,1998
Sweden,England,1885,1945,1998
Saudi Arabia,Senegal,1710,1431,1998
Spain,Russia,1979,1779,1998
Russia,France,1779,2076,1998
Iceland,Russia,1535,1779,1998
Switzerland,Denmark,1668,1820,1998
Japan,Egypt,1696,1679,1998
Brazil,Russia,2052,1779,1998
France,Morocco,2039,1784,1999
Colombia,Germany,1792,1887,1999
Croatia,Denmark,1914,1908,1999
England,France,1907,2039,1999
Mexico,Argentina,1904,1934,1999
Tunisia,Sweden,1652,1893,1999
Egypt,Mexico,1647,1904,1999
Senegal,Nigeria,1529,1695,1999
England,Poland,1907,1742,1999
Belgium,Egypt,1795,1647,1999
Japan,Brazil,1642,2094,1999
Poland,Sweden,1742,1893,1999
Spain,Croatia,2007,1914,1999
Belgium,Peru,1795,1740,1999
Japan,Belgium,1642,1795,1999
England,Sweden,1907,1893,1999
France,Russia,2039,1820,1999
Japan,Peru,1642,1740,1999
Mexico,Argentina,1904,1934,1999
Russia,Iceland,1820,1555,1999
Croatia,Egypt,1914,1647,1999
Brazil,Poland,2094,1742,1999
Croatia,Mexico,1914,1904,1999
Colombia,Peru,1792,1740,1999
Egypt,Mexico,1647,1904,1999
Peru,Japan,1740,1642,1999
Uruguay,Colombia,1732,1792,1999
Brazil,Mexico,2094,1904,1999
Argentina,Colombia,1934,1792,1999
Uruguay,Argentina,1732,1934,1999
Mexico,Peru,1904,1740,1999
Brazil,Argentina,2094,1934,1999
Mexico,Brazil,1904,2094,1999
Costa Rica,Saudi Arabia,1630,1662,1999
Brazil,Uruguay,2094,1732,1999
Brazil,Germany,2094,1887,1999
Mexico,Saudi Arabia,1904,1662,1999
Mexico,Egypt,1904,1647,1999
Egypt,Saudi Arabia,1647,1662,1999
Brazil,Saudi Arabia,2094,1662,1999
Mexico,Brazil,1904,2094,1999
Poland,Spain,1742,2007,1999
Uruguay,Costa Rica,1732,1630,1999
Argentina,Brazil,1934,2094,1999
Denmark,Switzerland,1908,1733,1999
Belgium,Morocco,1795,1784,1999
Brazil,Argentina,2094,1934,1999
Japan,Iran,1642,1766,1999
Poland,England,1742,1907,1999
France,Iceland,2039,1555,1999
Sweden,Poland,1893,1742,1999
Denmark,Iran,1908,1766,1999
England,Belgium,1907,1795,1999
Argentina,Colombia,1934,1792,1999
Mexico,Colombia,1904,1792,1999
France,Croatia,2039,1914,1999
Spain,Brazil,2007,2094,1999
Spain,Argentina,2007,1934,1999
Morocco,Senegal,1784,1529,1999
Mexico,Iran,1826,1741,2000
Nigeria,Tunisia,1705,1645,2000
Spain,Poland,1961,1759,2000
Egypt,Senegal,1692,1460,2000
Tunisia,Morocco,1645,1679,2000
Nigeria,Morocco,1705,1679,2000
Japan,Mexico,1811,1826,2000
Egypt,Tunisia,1692,1645,2000
Nigeria,Senegal,1705,1460,2000
Belgium,Portugal,1786,2020,2000
Colombia,Peru,1762,1667,2000
Croatia,Spain,1887,1961,2000
England,Argentina,1851,2001,2000
France,Poland,2112,1759,2000
Colombia,Brazil,1762,2022,2000
Croatia,Germany,1887,1884,2000
Portugal,Denmark,2020,1814,2000
Denmark,Sweden,1814,1820,2000
Germany,Switzerland,1884,1710,2000
England,Brazil,1851,2022,2000
Croatia,France,1887,2112,2000
Denmark,Belgium,1814,1786,2000
Sweden,Spain,1820,1961,2000
France,Japan,2112,1811,2000
Peru,Brazil,1667,2022,2000
Morocco,France,1679,2112,2000
Iran,Egypt,1741,1692,2000
Belgium,Sweden,1786,1820,2000
France,Denmark,2112,1814,2000
Tunisia,Senegal,1645,1460,2000
Portugal,England,2020,1851,2000
England,Germany,1851,1884,2000
Portugal,Germany,2020,1884,2000
Spain,France,1961,2112,2000
Brazil,Uruguay,2022,1752,2000
France,Portugal,2112,2020,2000
Colombia,Argentina,1762,2001,2000
Costa Rica,Panama,1608,1392,2000
Senegal,Egypt,1460,1692,2000
Panama,Mexico,1392,1826,2000
Peru,Colombia,1667,1762,2000
Brazil,Argentina,2022,2001,2000
Uruguay,Peru,1752,1667,2000
Colombia,Uruguay,1762,1752,2000
Germany,Spain,1884,1961,2000
Iceland,Sweden,1596,1820,2000
Belgium,Croatia,1786,1887,2000
France,England,2112,1851,2000
Iceland,Denmark,1596,1814,2000
Switzerland,Russia,1710,1834,2000
Mexico,Panama,1826,1392,2000
Peru,Argentina,1667,2001,2000
England,Germany,1851,1884,2000
Argentina,Uruguay,2001,1752,2000
Saudi Arabia,Japan,1695,1811,2000
Japan,Saudi Arabia,1811,1695,2000
Brazil,Colombia,2022,1762,2000
Denmark,Germany,1814,1884,2000
Poland,Iceland,1759,1596,2000
Tunisia,Switzerland,1645,1710,2000
Mexico,Argentina,1826,2001,2000
Tunisia,Morocco,1689,1652,2001
Egypt,Morocco,1648,1652,2001
Mexico,Colombia,1809,1876,2001
Morocco,Senegal,1652,1587,2001
France,Germany,2114,1869,2001
Colombia,Australia,1876,1829,2001
England,Spain,1932,1966,2001
Switzerland,Poland,1658,1748,2001
Mexico,Brazil,1809,1832,2001
France,Japan,2114,1867,2001
Morocco,Tunisia,1652,1689,2001
Spain,France,1966,2114,2001
Brazil,Peru,1832,1622,2001
France,Portugal,2114,2011,2001
Spain,Japan,1966,1867,2001
Switzerland,Sweden,1658,1889,2001
Egypt,Senegal,1648,1587,2001
England,Mexico,1932,1809,2001
Mexico,Australia,1809,1829,2001
Panama,Costa Rica,1400,1776,2001
Australia,France,1829,2114,2001
Argentina,Colombia,2019,1876,2001
France,Mexico,2114,1809,2001
Brazil,Japan,1832,1867,2001
France,Brazil,2114,1832,2001
Japan,Australia,1867,1829,2001
Australia,Brazil,1829,1832,2001
Japan,France,1867,2114,2001
Mexico,Costa Rica,1809,1776,2001
Morocco,Egypt,1652,1648,2001
Uruguay,Brazil,1787,1832,2001
Brazil,Mexico,1832,1809,2001
Senegal,Morocco,1587,1652,2001
Brazil,Peru,1832,1622,2001
Uruguay,Costa Rica,1787,1776,2001
Peru,Mexico,1622,1809,2001
Uruguay,Costa Rica,1787,1776,2001
Colombia,Peru,1876,1622,2001
Mexico,Uruguay,1809,1787,2001
Colombia,Mexico,1876,1809,2001
Brazil,Panama,1832,1400,2001
France,Denmark,2114,1876,2001
Iceland,Poland,1605,1748,2001
Japan,Australia,1867,1829,2001
Colombia,Peru,1876,1622,2001
Iran,Saudi Arabia,1752,1699,2001
Germany,England,1869,1932,2001
Peru,Uruguay,1622,1787,2001
Argentina,Brazil,2019,1832,2001
Saudi Arabia,Iran,1699,1752,2001
Japan,Senegal,1867,1587,2001
Croatia,Belgium,1884,1834,2001
Denmark,Iceland,1876,1605,2001
Russia,Switzerland,1838,1658,2001
Costa Rica,Mexico,1776,1809,2001
Japan,Nigeria,1867,1721,2001
Uruguay,Colombia,1787,1876,2001
Argentina,Peru,2019,1622,2001
England,Sweden,1932,1889,2001
Australia,France,1829,2114,2001
Spain,Mexico,1966,1809,2001
Uruguay,Argentina,1787,2019,2001
Australia,Uruguay,1829,1787,2001
Uruguay,Australia,1787,1829,2001
Saudi Arabia,Iceland,1671,1544,2002
Egypt,Senegal,1607,1780,2002
Egypt,Tunisia,1607,1619,2002
Senegal,Tunisia,1780,1619,2002
Saudi Arabia,Brazil,1671,2057,2002
Nigeria,Senegal,1742,1780,2002
Saudi Arabia,Denmark,1671,1912,2002
Spain,Portugal,1998,1931,2002
Brazil,Iceland,2057,1544,2002
Poland,Japan,1709,1809,2002
Saudi Arabia,Uruguay,1671,1790,2002
Sweden,Switzerland,1822,1708,2002
France,Russia,1977,1808,2002
Germany,Argentina,1938,1992,2002
Japan,Costa Rica,1809,1754,2002
Portugal,Brazil,1931,2057,2002
Costa Rica,Colombia,1754,1861,2002
Mexico,Colombia,1833,1861,2002
Saudi Arabia,Senegal,1671,1780,2002
France,Belgium,1977,1785,2002
Japan,Sweden,1809,1822,2002
Belgium,Costa Rica,1785,1754,2002
Denmark,Tunisia,1912,1619,2002
France,Senegal,1977,1780,2002
Germany,Saudi Arabia,1938,1671,2002
Uruguay,Denmark,1790,1912,2002
Argentina,Nigeria,1992,1742,2002
England,Sweden,1954,1822,2002
Croatia,Mexico,1802,1833,2002
Japan,Belgium,1809,1785,2002
Russia,Tunisia,1808,1619,2002
Denmark,Senegal,1912,1780,2002
France,Uruguay,1977,1790,2002
Argentina,England,1992,1954,2002
Sweden,Nigeria,1822,1742,2002
Japan,Russia,1809,1808,2002
Portugal,Poland,1931,1709,2002
Tunisia,Belgium,1619,1785,2002
Denmark,France,1912,1977,2002
Senegal,Uruguay,1780,1790,2002
Nigeria,England,1742,1954,2002
Sweden,Argentina,1822,1992,2002
Costa Rica,Brazil,1754,2057,2002
Belgium,Russia,1785,1808,2002
Tunisia,Japan,1619,1809,2002
Denmark,England,1912,1954,2002
Sweden,Senegal,1822,1780,2002
Brazil,Belgium,2057,1785,2002
England,Brazil,1954,2057,2002
Germany,Brazil,1938,2057,2002
Poland,Belgium,1709,1785,2002
Russia,Sweden,1808,1822,2002
Tunisia,France,1619,1977,2002
England,Portugal,1954,1931,2002
Iran,Morocco,1709,1560,2002
Morocco,Niger,1560,1327,2002
Portugal,Tunisia,1931,1619,2002
Senegal,Nigeria,1780,1742,2002
Sweden,Portugal,1822,1931,2002
Denmark,Poland,1912,1709,2002
Japan,Argentina,1809,1992,2002
Tunisia,Egypt,1619,1607,2002
Nigeria,Egypt,1742,1607,2002
Mexico,Argentina,1849,2015,2003
Uruguay,Iran,1862,1714,2003
Croatia,Poland,1826,1742,2003
Egypt,Denmark,1703,1896,2003
England,Australia,1956,1829,2003
Mexico,Colombia,1849,1704,2003
Morocco,Senegal,1575,1753,2003
Spain,Germany,2007,1882,2003
Tunisia,Sweden,1649,1803,2003
Costa Rica,Panama,1735,1399,2003
Japan,Uruguay,1779,1862,2003
Croatia,Belgium,1826,1804,2003
Portugal,Brazil,1919,1990,2003
Belgium,Poland,1804,1742,2003
France,Egypt,2053,1703,2003
Mexico,Brazil,1849,1990,2003
Sweden,Croatia,1803,1826,2003
Tunisia,Senegal,1649,1753,2003
Switzerland,Russia,1726,1781,2003
Japan,Argentina,1779,2015,2003
Nigeria,Brazil,1738,1990,2003
Sweden,Poland,1803,1742,2003
France,Colombia,2053,1704,2003
France,Japan,2053,1779,2003
Japan,Colombia,1779,1704,2003
Mexico,Brazil,1849,1990,2003
Argentina,Uruguay,2015,1862,2003
Colombia,Brazil,1704,1990,2003
Mexico,Costa Rica,1849,1735,2003
Peru,Uruguay,1690,1862,2003
Brazil,Mexico,1990,1849,2003
Uruguay,Peru,1862,1690,2003
Argentina,Uruguay,2015,1862,2003
England,Croatia,1956,1826,2003
Japan,Nigeria,1779,1738,2003
Mexico,Peru,1849,1690,2003
Switzerland,France,1726,2053,2003
Iceland,Germany,1589,1882,2003
Portugal,Spain,1919,2007,2003
Colombia,Brazil,1704,1990,2003
Belgium,Croatia,1804,1826,2003
Japan,Senegal,1779,1753,2003
Poland,Sweden,1742,1803,2003
Russia,Switzerland,1781,1726,2003
Tunisia,Japan,1649,1779,2003
Egypt,Senegal,1703,1753,2003
Germany,Iceland,1882,1589,2003
Tunisia,Morocco,1649,1575,2003
Mexico,Uruguay,1849,1862,2003
Germany,France,1882,2053,2003
England,Denmark,1956,1896,2003
Peru,Brazil,1690,1990,2003
Egypt,Sweden,1703,1803,2003
Brazil,Uruguay,1990,1862,2003
Colombia,Argentina,1704,2015,2003
Mexico,Iceland,1849,1589,2003
Nigeria,Morocco,1756,1675,2004
Tunisia,Senegal,1624,1692,2004
Tunisia,Nigeria,1624,1756,2004
Tunisia,Morocco,1624,1675,2004
Belgium,France,1726,1988,2004
Croatia,Germany,1838,1882,2004
Morocco,Switzerland,1675,1691,2004
Portugal,England,1903,1978,2004
Spain,Peru,1966,1681,2004
Germany,Belgium,1882,1726,2004
Mexico,Costa Rica,1887,1691,2004
Peru,Colombia,1681,1799,2004
Spain,Denmark,1966,1864,2004
Sweden,England,1873,1978,2004
Morocco,Argentina,1675,2027,2004
Portugal,Sweden,1903,1873,2004
France,Brazil,1988,1972,2004
Iceland,Japan,1526,1847,2004
England,Japan,1978,1847,2004
Uruguay,Peru,1820,1681,2004
Brazil,Argentina,1972,2027,2004
Switzerland,Germany,1691,1882,2004
Denmark,Croatia,1864,1838,2004
England,Iceland,1978,1526,2004
Sweden,Poland,1873,1801,2004
Colombia,Uruguay,1799,1820,2004
Spain,Russia,1966,1757,2004
France,England,1988,1978,2004
Switzerland,Croatia,1691,1838,2004
Russia,Portugal,1757,1903,2004
Croatia,France,1838,1988,2004
England,Switzerland,1978,1691,2004
Spain,Portugal,1966,1903,2004
Croatia,England,1838,1978,2004
Switzerland,France,1691,1988,2004
Denmark,Sweden,1864,1873,2004
Portugal,England,1903,1978,2004
Argentina,Colombia,2027,1799,2004
Argentina,Peru,2027,1681,2004
Mexico,Uruguay,1887,1820,2004
Argentina,Mexico,2027,1887,2004
Brazil,Costa Rica,1972,1691,2004
Peru,Colombia,1681,1799,2004
Argentina,Uruguay,2027,1820,2004
Colombia,Costa Rica,1799,1691,2004
Peru,Argentina,1681,2027,2004
Mexico,Brazil,1887,1972,2004
Argentina,Colombia,2027,1799,2004
Uruguay,Brazil,1820,1972,2004
Colombia,Uruguay,1799,1820,2004
Argentina,Brazil,2027,1972,2004
Japan,Iran,1847,1798,2004
Japan,Argentina,1847,2027,2004
Poland,Denmark,1801,1864,2004
Morocco,Tunisia,1675,1624,2004
Peru,Argentina,1681,2027,2004
Germany,Brazil,1882,1972,2004
Poland,England,1801,1978,2004
Sweden,Croatia,1873,1838,2004
Argentina,Uruguay,2027,1820,2004
Iran,Germany,1798,1882,2004
Spain,Belgium,1966,1726,2004
Brazil,Colombia,1972,1799,2004
Iceland,Sweden,1526,1873,2004
Portugal,Russia,1903,1757,2004
France,Poland,1988,1801,2004
Spain,England,1966,1978,2004
Japan,Germany,1847,1882,2004
Iran,Panama,1798,1517,2004
Mexico,Sweden,1836,1904,2005
Costa Rica,Mexico,1734,1836,2005
Egypt,Belgium,1716,1700,2005
France,Sweden,1976,1904,2005
Germany,Argentina,1892,1931,2005
Mexico,Colombia,1836,1762,2005
Panama,Costa Rica,1477,1734,2005
Mexico,Argentina,1836,1931,2005
Saudi Arabia,Egypt,1608,1716,2005
Iran,Japan,1797,1812,2005
Costa Rica,Panama,1734,1477,2005
Croatia,Iceland,1863,1508,2005
France,Switzerland,1976,1779,2005
Brazil,Peru,2027,1662,2005
Argentina,Colombia,1931,1762,2005
Panama,Mexico,1477,1836,2005
Uruguay,Brazil,1821,2027,2005
Mexico,Poland,1836,1847,2005
Japan,Peru,1812,1662,2005
Colombia,England,1762,1964,2005
Colombia,Peru,1762,1662,2005
Peru,Uruguay,1662,1821,2005
Argentina,Brazil,1931,2027,2005
Germany,Russia,1892,1751,2005
Argentina,Tunisia,1931,1716,2005
Germany,Australia,1892,1769,2005
Japan,Mexico,1812,1836,2005
Australia,Argentina,1769,1931,2005
Tunisia,Germany,1716,1892,2005
Mexico,Brazil,1836,2027,2005
Argentina,Germany,1931,1892,2005
Australia,Tunisia,1769,1716,2005
Japan,Brazil,1812,2027,2005
Germany,Brazil,1892,2027,2005
Mexico,Argentina,1836,1931,2005
Brazil,Argentina,2027,1931,2005
Germany,Mexico,1892,1836,2005
Colombia,Panama,1762,1477,2005
Mexico,Colombia,1836,1762,2005
Colombia,Panama,1762,1477,2005
Croatia,Brazil,1863,2027,2005
Denmark,England,1890,1964,2005
Japan,Iran,1812,1797,2005
Mexico,Costa Rica,1836,1734,2005
Portugal,Egypt,1909,1716,2005
Spain,Uruguay,1958,1821,2005
Iceland,Croatia,1508,1863,2005
Panama,Costa Rica,1477,1734,2005
Uruguay,Colombia,1821,1762,2005
Mexico,Panama,1836,1477,2005
Russia,Portugal,1751,1909,2005
Poland,Iceland,1847,1508,2005
Belgium,Spain,1700,1958,2005
Croatia,Sweden,1863,1904,2005
Switzerland,France,1779,1976,2005
Tunisia,Morocco,1716,1671,2005
Argentina,Peru,1931,1662,2005
England,Poland,1964,1847,2005
Sweden,Iceland,1904,1508,2005
Uruguay,Argentina,1821,1931,2005
Mexico,Uruguay,1836,1821,2005
France,Costa Rica,1976,1734,2005
England,Argentina,1964,1931,2005
France,Germany,1976,1892,2005
Portugal,Croatia,1909,1863,2005
Uruguay,Australia,1821,1769,2005
Australia,Uruguay,1769,1821,2005
Egypt,Tunisia,1716,1716,2005
Egypt,Senegal,1716,1705,2005
Saudi Arabia,Sweden,1603,1871,2006
Egypt,Morocco,1725,1654,2006
Nigeria,Senegal,1786,1654,2006
Nigeria,Tunisia,1786,1644,2006
Egypt,Senegal,1725,1654,2006
Senegal,Nigeria,1654,1786,2006
Argentina,Croatia,1980,1897,2006
England,Uruguay,1961,1822,2006
Iran,Costa Rica,1768,1634,2006
Russia,Brazil,1773,2080,2006
Saudi Arabia,Portugal,1603,1895,2006
Tunisia,Serbia,1644,1761,2006
Saudi Arabia,Poland,1603,1780,2006
Belgium,Saudi Arabia,1675,1603,2006
France,Mexico,2061,1818,2006
Serbia,Uruguay,1761,1822,2006
Spain,Russia,1885,1773,2006
Croatia,Iran,1897,1768,2006
Germany,Japan,1976,1730,2006
Poland,Colombia,1780,1788,2006
France,Denmark,2061,1904,2006
Germany,Colombia,1976,1788,2006
Tunisia,Uruguay,1644,1822,2006
Croatia,Poland,1897,1780,2006
Spain,Egypt,1885,1725,2006
Colombia,Morocco,1788,1654,2006
Spain,Croatia,1885,1897,2006
Germany,Costa Rica,1976,1634,2006
Mexico,Iran,1818,1768,2006
Australia,Japan,1764,1730,2006
Brazil,Croatia,2080,1897,2006
France,Switzerland,2061,1846,2006
Germany,Poland,1976,1780,2006
Tunisia,Saudi Arabia,1644,1603,2006
Argentina,Serbia,1980,1761,2006
Portugal,Iran,1895,1768,2006
Brazil,Australia,2080,1764,2006
Japan,Croatia,1730,1897,2006
Spain,Tunisia,1885,1644,2006
Costa Rica,Poland,1634,1780,2006
Sweden,England,1871,1961,2006
Portugal,Mexico,1895,1818,2006
Croatia,Australia,1897,1764,2006
Japan,Brazil,1730,2080,2006
Saudi Arabia,Spain,1603,1885,2006
Argentina,Mexico,1980,1818,2006
Germany,Sweden,1976,1871,2006
Spain,France,1885,2061,2006
Germany,Argentina,1976,1980,2006
Brazil,France,2080,2061,2006
England,Portugal,1961,1895,2006
Portugal,France,1895,2061,2006
Germany,Portugal,1976,1895,2006
Iceland,Spain,1497,1885,2006
Denmark,Poland,1904,1780,2006
Egypt,Uruguay,1725,1822,2006
Germany,Sweden,1976,1871,2006
Peru,Panama,1630,1504,2006
Denmark,Portugal,1904,1895,2006
Nigeria,Niger,1786,1310,2006
